was,O,O,1
boy,boy.n.01,boy.n.01,1
addicted,addicted.a.01,addicted.a.01,1
to,O,O,1
reading,read.v.01,read.v.01,1
detective~stories,detective_story.n.01,O,0
is,O,O,1
stirring,stir.v.01,stir.v.08,0
coffee,coffee.n.01,coffee.n.01,1
is,O,O,1
very,very.r.01,very.r.01,1
young,young.a.01,young.a.01,1
man,man.n.01,man.n.01,1
is,O,O,1
filling,fill.v.01,fill.v.01,1
container,container.n.01,container.n.01,1
made,make.v.06,make.v.06,1
of,O,O,1
plastic,plastic.n.01,plastic.n.01,1
man,man.n.01,man.n.01,1
is,O,O,1
shooting,shoot.v.01,shoot.v.01,1
with,O,O,1
bow,bow.n.04,bow.n.02,0
's,O,O,1
cleverer,clever.a.02,clever.a.02,1
than,O,O,1
Something,entity.n.01,entity.n.01,1
is,O,O,1
happening,happen.v.01,happen.v.01,1
in,O,O,1
asked,ask.v.01,ask.v.01,1
whether,O,O,1
like,like.v.02,like.v.02,1
math,math.n.01,math.n.01,1
is,O,O,1
not,O,O,1
as,O,O,1
tall,tall.a.01,tall.a.01,1
Everyone,person.n.01,person.n.01,1
in,O,O,1
class,class.n.02,class.n.02,1
climbed,climb.v.01,climb.v.01,1
hill,hill.n.01,hill.n.01,1
assassination,assassination.n.02,character_assassination.n.01,0
of,O,O,1
took,take_place.v.01,take.v.02,0
place,O,O,1
on,O,O,1
at,O,O,1
end,O,end.n.01,0
rally,rally.n.01,rally.n.01,1
in,O,O,1
support,support.n.02,support.v.02,0
agreements,agreement.n.01,agreement.n.01,1
assassination,assassination.n.02,character_assassination.n.01,0
of,O,O,1
took,take_place.v.01,take.v.02,0
place,O,O,1
in,O,O,1
Texas~Instruments,O,O,1
produces,produce.v.02,produce.v.01,0
mobile~phones,mobile_phone.n.01,mobile_phone.n.01,1
Look,look_out.v.01,look.v.01,0
out,O,O,1
girl,girl.n.01,girl.n.01,1
was,O,O,1
afraid,afraid.a.01,afraid.a.01,1
of,O,O,1
own,O,own.v.01,0
shadow,shadow.n.01,shadow.n.01,1
All,O,O,1
students,student.n.01,student.n.01,1
study,study.v.04,study.v.05,0
teaches,teach.v.01,teach.v.01,1
is,O,O,1
now,O,O,1
on,on.a.01,O,0
duty,duty.n.02,duty.n.02,1
like,like.v.02,like.v.02,1
languages,language.n.01,language.n.01,1
school,school.n.01,school.n.02,0
is,O,O,1
years,year.n.01,year.n.01,1
old,old.a.02,old.a.01,1
is,be.v.08,O,0
scientist,scientist.n.01,scientist.n.01,1
has,O,O,1
written,write.v.01,write.v.01,1
number,O,number.n.04,0
of,O,O,1
exciting,exciting.a.02,exciting.a.01,0
detective~stories,detective_story.n.01,O,0
'll,O,O,1
attend,attend.v.01,attend.v.01,1
Summer,summer.n.01,summer.n.01,1
has,O,O,1
ended,end.v.01,end.v.01,1
computer,computer.n.01,computer.n.01,1
has,O,O,1
frozen,freeze.v.01,frozen.a.05,0
flag,flag.n.01,flag.n.01,1
is,O,O,1
very,very.r.01,very.r.01,1
pretty,pretty.a.01,pretty.a.01,1
building,building.n.01,building.n.01,1
is,O,O,1
one~hundred,O,O,1
meters,meter.n.01,meter.n.01,1
high,high.a.01,high.a.02,1
wounded,wounded.n.01,wound.v.01,0
were,O,O,1
transported,transport.v.01,transport.v.01,1
with,O,O,1
ambulance,ambulance.n.01,ambulance.n.01,1
massaged,massage.v.01,massage.v.01,1
shoulders,shoulder.n.01,shoulder.n.01,1
have,have.v.04,O,0
truck,truck.n.01,truck.n.01,1
is,O,O,1
taller,tall.a.01,tall.a.01,1
than,O,O,1
weather,weather.n.01,weather.n.01,1
room,room.n.01,room.n.01,1
In,O,O,1
part,part.n.05,part.n.07,0
of,O,O,1
did,O,O,1
oilpipe,oil_pipeline.n.01,O,0
burst,burst.v.01,burst.v.01,1
There,O,O,1
is,be.v.03,O,0
crumb,crumb.n.03,crumb.n.01,0
in,O,O,1
beard,beard.n.01,beard.n.01,1
asked,ask.v.01,ask.v.01,1
if,O,O,1
was,be.v.06,O,0
swallowed,swallow.v.03,swallow.v.01,0
card,card.n.02,card.n.03,0
was,O,O,1
sent,send.v.01,send.v.01,1
by,O,O,1
company,company.n.01,company.n.01,1
to,O,O,1
've,O,O,1
never,O,O,1
been,O,O,1
skiing,ski.v.01,ski.v.01,1
has,O,O,1
been,O,O,1
stabbed,stab.v.01,stab.v.01,1
several,O,O,1
times,time.n.01,time.n.01,1
inherited,inherit.v.01,inherit.v.01,1
old,old.a.02,old.a.01,1
wooden,wooden.a.01,wooden.a.01,1
chest,chest.n.02,chest.n.02,1
retired,retire.v.01,retired.a.01,0
many,O,O,1
years,year.n.01,year.n.01,1
ago,O,O,1
's,O,O,1
cheap,cheap.a.01,cheap.a.03,0
is,O,O,1
n't,O,O,1
's,O,O,1
outdated,outdated.a.01,O,0
hare,hare.n.01,hare.n.01,1
raced,race.v.02,rush.v.01,0
with,O,O,1
tortoise,tortoise.n.01,tortoise.n.01,1
took,take.v.02,take.v.02,1
several,O,O,1
hours,hour.n.01,hour.n.01,1
to,O,O,1
draw,draw.v.06,draw.n.03,0
Is,O,O,1
hexane,hexane.n.01,hexane.n.01,1
toxic,toxic.a.01,O,0
Let,O,O,1
's,O,O,1
go,go.v.01,go.v.01,1
to,O,O,1
theater,theater.n.01,theater.n.01,1
together,O,O,1
submarines,submarine.n.01,submarine.n.01,1
sank,sink.v.02,sink.v.04,0
lot,O,O,1
of,O,O,1
ships,ship.n.01,ship.n.01,1
is,O,O,1
addicted,addicted.a.01,addicted.a.01,1
to,O,O,1
heroin,heroin.n.01,heroin.n.01,1
dreams,dream.v.01,dream.v.01,1
body,person.n.01,person.n.01,1
in,O,O,1
speaks,speak.v.03,speak.v.03,1
regret,regret.v.01,regret.v.01,1
decision,decision.n.02,decision.n.02,1
've,O,O,1
seen,see.v.01,see.v.01,1
flying~saucer,flying_saucer.n.01,O,0
drove,drive.v.01,drive.v.02,0
car,car.n.01,car.n.01,1
off,O,O,1
cliff,cliff.n.01,cliff.n.01,1
threw,throw.v.01,throw.v.01,1
snowball,snowball.n.04,snowball.n.01,0
at,O,O,1
called,call.v.03,call.v.01,0
are,be.v.02,O,0
pens,pen.n.01,pen.n.01,1
one,person.n.01,person.n.01,1
except,O,O,1
was,O,O,1
wearing,wear.v.02,wear.v.01,0
tie,tie.n.01,tie.n.01,1
Somebody,person.n.01,person.n.01,1
called,call.v.03,call.v.01,0
sold,sell.v.01,sell.v.01,1
house,house.n.01,house.n.01,1
hanged,hang.v.03,hang.v.01,0
in,O,O,1
jail,jail.n.01,jail.n.01,1
has,O,O,1
taught,teach.v.01,teach.v.01,1
for,O,O,1
thirty,O,O,1
years,year.n.01,year.n.01,1
'm,O,O,1
waiting,wait.v.01,wait.v.01,1
for,O,O,1
to,O,O,1
climb,climb.v.02,climb.v.01,0
into,O,O,1
car,car.n.01,car.n.01,1
How,O,O,1
much,O,O,1
does,O,O,1
daughter,daughter.n.01,daughter.n.01,1
weigh,weigh.v.01,weigh.v.01,1
is,O,O,1
called,call.v.01,call.v.01,1
in,O,O,1
filled,fill_out.v.01,fill.v.01,0
out,O,O,1
application~form,application_form.n.01,O,0
was,O,O,1
trampled,trample.v.02,tread.v.02,0
by,O,O,1
wild,wild.a.02,wild.a.02,1
hippopotamus,hippopotamus.n.01,hippopotamus.n.01,1
is,O,O,1
served,serve.v.06,serve.v.06,1
at,O,O,1
seven~a.m.,O,O,1
Over,O,O,1
three~thousand,O,O,1
people,person.n.01,person.n.01,1
attended,attend.v.01,attend.v.01,1
concert,concert.n.01,concert.n.01,1
two,O,O,1
policemen,policeman.n.01,policeman.n.01,1
were,O,O,1
exhausted,exhausted.a.01,exhausted.a.01,1
too,O,O,1
tried,try.v.01,try.v.01,1
house,house.n.01,house.n.01,1
is,be.v.03,O,0
near,O,O,1
subway~station,subway_station.n.01,O,0
am,O,O,1
dumbfounded,dumbfounded.a.01,dumbfounded.a.01,1
cleaned,clean.v.01,clean.v.01,1
toilet,toilet.n.02,toilet.n.02,1
contradicted,contradict.v.01,contradict.v.01,1
bicycle,bicycle.n.01,bicycle.n.01,1
is,O,O,1
blue,blue.a.01,blue.a.01,1
have,O,O,1
read,read.v.01,read.v.01,1
book,book.n.01,book.n.02,0
several,O,O,1
times,time.n.01,time.n.01,1
was,O,O,1
livid,livid.a.03,livid.a.03,1
older,older.a.01,old.a.01,0
man,man.n.01,man.n.01,1
was,O,O,1
sitting,sit.v.01,sit.v.01,1
on,O,O,1
bench,bench.n.01,bench.n.01,1
novel,novel.n.01,novel.n.01,1
was,O,O,1
written,write.v.01,write.v.01,1
by,O,O,1
Nobody,person.n.01,person.n.01,1
called,call.v.03,call.v.01,0
cheated,cheat.v.03,cheat.v.04,0
bowed,bow.v.03,bow.v.03,1
to,O,O,1
works,work.v.01,work.v.02,0
police,police.n.01,police.n.01,1
arrested,arrest.v.01,arrest.v.01,1
suspect,suspect.n.01,suspect.n.01,1
yesterday,day.n.03,O,0
hailstones,hailstone.n.01,hailstone.n.01,1
were,O,O,1
as,O,O,1
big,big.a.01,big.a.01,1
tennis~balls,tennis_ball.n.01,tennis_ball.n.01,1
Forgive,forgive.v.01,forgive.v.01,1
There,O,O,1
are,be.v.03,O,0
many,O,O,1
fish,fish.n.01,fish.n.01,1
in,O,O,1
lake,lake.n.01,lake.n.01,1
pulled,pull_down.v.02,pull.v.15,0
down,O,O,1
blinds,blind.n.03,blind.n.03,1
chopped,chop_down.v.01,chop.v.01,0
down,O,O,1
tree,tree.n.01,tree.n.01,1
with,O,O,1
ax,ax.n.01,ax.n.01,1
Maybe,O,O,1
was,O,O,1
hiding,hide.v.01,hide.v.02,0
something,entity.n.01,entity.n.01,1
hugged,hug.v.01,hug.v.01,1
There,O,O,1
's,be.v.03,O,0
hidden,hidden.a.02,hide.v.01,0
door,door.n.01,door.n.01,1
in,O,O,1
library,library.n.01,library.n.03,0
have,O,O,1
n't,O,O,1
touched,touch.v.01,touch.v.01,1
anything,entity.n.01,entity.n.01,1
works,work.v.02,work.v.02,1
at,O,O,1
supermarket,supermarket.n.01,supermarket.n.01,1
composed,compose.v.03,compose.v.02,0
sonnet,sonnet.n.01,sonnet.n.01,1
surname,surname.n.01,surname.n.01,1
is,be.v.06,O,0
Ling,O,O,1
stole,steal.v.01,steal.v.01,1
money,money.n.01,money.n.01,1
did,O,O,1
n't,O,O,1
browser,browser.n.02,browser.n.01,0
are,O,O,1
using,use.v.01,use.v.01,1
rope,rope.n.01,rope.n.01,1
broke,break.v.02,break_out.v.01,0
under,O,O,1
strain,strain.n.01,strain.n.01,1
How,O,O,1
blue,blue.a.01,blue.a.01,1
sky,sky.n.01,sky.n.01,1
is,O,O,1
knocked,knock.v.02,knock.v.02,1
on,O,O,1
door,door.n.01,door.n.01,1
rinsed,rinse.v.01,rinse.v.03,0
dishes,dish.n.01,dish.n.01,1
and,O,O,1
have,O,O,1
flown,fly.v.01,fly.v.01,1
from,O,O,1
to,O,O,1
caught,catch.v.08,catch.v.08,1
fish,fish.n.01,fish.n.01,1
started,start.v.01,start.v.02,0
to,O,O,1
walk,walk_away.v.01,walk.v.01,0
away,O,O,1
but,O,O,1
stopped,stop.v.05,stop.v.02,0
has,O,O,1
been,be.v.03,O,0
to,O,O,1
three,O,O,1
times,time.n.01,time.n.01,1
intervened,intervene.v.01,intervene.v.01,1
substituted,substitute.v.02,substitute.v.02,1
for,O,O,1
father,father.n.01,father.n.01,1
is,be.v.01,O,0
city,city.n.01,city.n.01,1
in,O,O,1
Basque~Country,country.n.02,O,0
All,entity.n.01,O,0
boys,boy.n.01,boy.n.01,1
were,O,O,1
yelling,yell.v.01,yell.v.01,1
am,O,O,1
proud,proud.a.01,proud.a.01,1
of,O,O,1
fisherman,fisherman.n.01,fisherman.n.01,1
's,O,O,1
story,story.n.01,story.n.01,1
is,O,O,1
fishy,fishy.a.02,fishy.a.01,0
news,news.n.01,news.n.01,1
got,get_around.v.01,O,0
around,O,O,1
is,O,O,1
stronger,strong.a.01,strong.a.01,1
than,O,O,1
'll,O,O,1
wait,wait.v.01,wait.v.01,1
for,O,O,1
in,O,O,1
lobby,lobby.n.01,anteroom.n.01,1
's,O,O,1
sitting,sit.v.01,sit.v.01,1
in,O,O,1
waiting~room,waiting_room.n.01,waiting_room.n.01,1
Keeping,keep.v.20,keep.v.01,0
car,car.n.01,car.n.01,1
is,be.v.01,O,0
considerable,considerable.a.01,considerable.a.01,1
expense,expense.n.01,expense.n.01,1
is,O,O,1
not,O,O,1
funny,funny.a.01,funny.a.01,1
's,O,O,1
hair,hair.n.01,hair.n.01,1
is,O,O,1
chestnut~brown,chestnut.a.01,chestnut.a.01,1
looked,look_down_on.v.01,look.v.02,0
down,O,O,1
on,O,O,1
as,O,O,1
coward,coward.n.01,coward.n.01,1
's,O,O,1
true,true.a.01,true.a.01,1
vote,vote.n.02,vote.v.01,0
took,take_place.v.01,take.v.02,0
place,O,O,1
on,O,O,1
sixteenth,O,sixteenth.n.01,0
dropped,drop.v.01,drop.v.01,1
cup,cup.n.01,cup.n.01,1
and,O,O,1
broke,break.v.05,break_out.v.01,0
gold,gold.a.01,gold.n.03,0
ring,ring.n.08,ring.n.08,1
belonged,belong.v.01,belong.v.01,1
to,O,O,1
mother,mother.n.01,mother.n.01,1
and,O,O,1
went,O,go.v.01,0
hunting,hunt.v.06,hunt.v.01,0
for,O,O,1
tree,tree.n.01,tree.n.01,1
is,O,O,1
tall,tall.a.01,tall.a.01,1
Everybody,person.n.01,person.n.01,1
wants,want.v.01,want.v.01,1
something,entity.n.01,entity.n.01,1
extinguished,extinguish.v.02,extinguish.v.02,1
fire,fire.n.01,fire.n.01,1
took,take.v.02,take.v.02,1
five,O,O,1
hours,hour.n.01,hour.n.01,1
to,O,O,1
make,make.v.06,make.v.01,0
kennel,kennel.n.01,kennel.n.01,1
room,room.n.01,room.n.01,1
is,O,O,1
extremely,extremely.r.02,extremely.r.02,1
small,small.a.01,small.a.01,1
river,river.n.01,river.n.01,1
is,O,O,1
also,O,O,1
polluted,polluted.a.01,polluted.a.01,1
and,O,O,1
picked,pick_up.v.03,pick.v.02,0
up,O,O,1
hitchhiker,hitchhiker.n.01,hitchhiker.n.01,1
suffered,suffer.v.02,suffer.v.02,1
from,O,O,1
collapsed,collapse.v.03,O,0
lung,lung.n.01,lung.n.01,1
's,O,O,1
ironic,ironic.a.01,dry.s.02,1
lowered,lower.v.01,lower.v.03,0
gaze,gaze.n.01,gaze.n.01,1
's,O,O,1
bit,O,O,1
older,old.a.01,old.a.01,1
than,O,O,1
thought,think.v.01,think.v.01,1
had,O,O,1
stopped,stop.v.02,stop.v.02,1
dating,date.v.01,date.v.01,1
How,O,O,1
's,O,O,1
love,love.v.01,love.v.01,1
pizza,pizza.n.01,pizza.n.01,1
still,O,O,1
in~love,in_love.a.01,in_love.a.01,1
with,O,O,1
There,O,O,1
are,be.v.03,O,0
many,O,O,1
earthquakes,earthquake.n.01,earthquake.n.01,1
in,O,O,1
is,O,O,1
very,very.r.01,very.r.01,1
sociable,sociable.a.01,sociable.a.01,1
ice,ice.n.02,ice.n.02,1
is,O,O,1
two,O,O,1
inches,inch.n.01,inch.n.01,1
thick,thick.a.01,thick.a.01,1
have,O,O,1
to,O,O,1
turn,turn_in.v.02,turn_on.v.01,0
in,O,O,1
report,report.n.01,report.n.01,1
today,O,O,1
got,get.v.09,O,0
had,O,O,1
wallet,wallet.n.01,wallet.n.01,1
stolen,steal.v.01,steal.v.01,1
is,be.v.02,O,0
's,O,O,1
ex,ex.n.01,O,0
did,O,O,1
get,get.v.01,get.v.05,0
flowers,flower.n.01,flower.n.01,1
from,O,O,1
will,O,O,1
take,take.v.02,take_place.v.01,0
minutes,minute.n.01,minute.n.01,1
to,O,O,1
get,get.v.05,get.v.05,1
station,station.n.01,station.n.01,1
by,O,O,1
taxi,taxi.n.01,taxi.n.01,1
father,father.n.01,father.n.01,1
died,die.v.01,die.v.01,1
five,O,O,1
years,year.n.01,year.n.01,1
ago,O,O,1
's,O,O,1
illiterate,illiterate.a.01,illiterate.a.01,1
lighted,light.v.04,light.v.01,0
cigarette,cigarette.n.01,cigarette.n.01,1
've,O,O,1
been,be.v.03,O,0
to,O,O,1
three,O,O,1
times,time.n.01,time.n.01,1
wound,wound.n.01,wound.n.01,1
discharged,discharge.v.02,dispatch.v.02,0
pus,pus.n.02,pus.n.01,0
aunt,aunt.n.01,aunt.n.01,1
's,O,O,1
glasses,glasses.n.01,glasses.n.01,1
are,O,O,1
fashionable,fashionable.a.01,fashionable.a.01,1
do,do.v.02,O,0
work,work.n.03,work.v.02,0
for,O,O,1
from~time~to~time,from_time_to_time.r.01,from_time_to_time.r.01,1
is,O,O,1
majoring,major.v.01,major.v.01,1
in,O,O,1
architecture,architecture.n.02,architecture.n.01,0
child,child.n.01,child.n.01,1
is,O,O,1
wearing,wear.v.01,wear.v.01,1
yellow,yellow.a.01,yellow.a.01,1
jacket,jacket.n.01,jacket.n.01,1
and,O,O,1
jumping,jump.v.01,jump.v.01,1
on,O,O,1
rock,rock.n.01,rock.n.01,1
person,person.n.01,person.n.01,1
is,O,O,1
buttering,butter.v.01,butter.v.01,1
tray,tray.n.01,tray.n.01,1
Someone,person.n.01,person.n.01,1
is,O,O,1
feeding,feed.v.02,feed.v.01,0
animal,animal.n.01,animal.n.01,1
whisky,whisky.n.01,whiskey.n.01,1
is,O,O,1
very,very.r.01,very.r.01,1
strong,strong.a.08,strong.a.01,0
died,die.v.01,die.v.01,1
from,O,O,1
tuberculosis,tuberculosis.n.01,tuberculosis.n.01,1
could,O,O,1
do,do.v.02,O,0
something,entity.n.01,entity.n.01,1
big,big.a.02,big.a.01,0
Wilkins,male.n.02,wilkins.n.01,0
arrived,arrive.v.01,arrive.v.01,1
in,O,O,1
Dogs,dog.n.01,dog.n.01,1
are,O,O,1
used,use.v.01,O,0
in,O,O,1
law~enforcement,law_enforcement.n.01,O,0
authored,author.v.01,author.v.01,1
many,O,O,1
biographies,biography.n.01,biography.n.01,1
was,O,O,1
re-elected,reelect.v.01,reelect.v.01,1
in,O,O,1
's,O,O,1
remains,remain.v.01,remain.v.01,1
undiscovered,undiscovered.a.01,undiscovered.s.01,1
was,be.v.02,O,0
first,O,O,1
Chinese,country.n.02,country.n.02,1
was,O,O,1
born,bear.v.02,bear.v.02,1
in,O,O,1
'm,O,O,1
not,O,O,1
convinced,convinced.a.01,convinced.a.01,1
at~all,O,O,1
took,take.v.02,take.v.02,1
three,O,O,1
days,day.n.01,day.n.01,1
to,O,O,1
clean,clean.v.01,clean.v.01,1
room,room.n.01,room.n.01,1
How,O,O,1
long,long.a.02,long.a.02,1
is,O,O,1
bridge,bridge.n.01,bridge.n.01,1
How,O,O,1
deep,deep.a.03,deep.a.03,1
is,O,O,1
lake,lake.n.01,lake.n.01,1
watch,watch.n.01,watch.n.01,1
is,O,O,1
very,very.r.01,very.r.01,1
accurate,accurate.a.01,accurate.a.01,1
do,O,O,1
n't,O,O,1
work,work.v.01,work.v.02,0
on,O,O,1
am,O,O,1
interested,interested.a.01,interested.a.01,1
in,O,O,1
swimming,swim.v.01,swim.v.01,1
have,have.v.04,O,0
few,O,O,1
books,book.n.02,book.n.02,1
wanted,want.v.01,want.v.01,1
to,O,O,1
surprise,surprise.v.01,surprise.v.01,1
steps,step.n.09,stairs.n.01,0
were,O,O,1
clearly,clearly.r.04,clearly.r.01,1
marked,mark.v.05,tag.v.01,0
in,O,O,1
snow,snow.n.02,snow.n.02,1
poll,poll.n.01,poll.n.01,1
was,O,O,1
taken,take.v.01,take_away.v.04,0
yesterday,day.n.03,O,0
won,win.v.01,win.v.01,1
race,race.n.01,race.n.02,0
again,O,O,1
was,O,O,1
elected,elect.v.01,elect.v.01,1
president,president.n.03,president.n.01,0
sat,sit.v.01,sit.v.01,1
in,O,O,1
shade,shade.n.01,shade.n.01,1
of,O,O,1
big,big.a.01,big.a.01,1
tree,tree.n.01,tree.n.01,1
shed,shed.v.02,shed.n.01,0
bitter,bitter.a.04,bitter.a.06,1
tears,tear.n.01,tear.n.01,1
'm,O,O,1
patient,patient.a.01,patient.n.01,0
'm,O,O,1
little,O,little.a.03,0
taller,tall.a.01,tall.a.01,1
than,O,O,1
listened,listen.v.01,listen.v.01,1
to,O,O,1
music,music.n.01,music.n.01,1
in,O,O,1
room,room.n.01,room.n.01,1
letter,letter.n.01,letter.n.01,1
is,be.v.02,O,0
view,view.n.02,position.n.03,0
from,O,O,1
summit,summit.n.02,acme.n.01,0
is,O,O,1
very,very.r.01,very.r.01,1
nice,nice.a.01,nice.a.01,1
fault,fault.n.01,fault.n.01,1
'm,O,O,1
very,very.r.01,very.r.01,1
tired,tired.a.01,tired.a.01,1
now,O,O,1
have,have.v.04,O,0
three,O,O,1
chickens,chicken.n.02,chicken.n.02,1
in,O,O,1
house,house.n.01,house.n.01,1
There,O,O,1
are,be.v.03,O,0
cats,cat.n.01,cat.n.01,1
on,O,O,1
too,O,O,1
's,O,O,1
occupied,occupied.a.01,occupy.v.05,0
is,be.v.02,O,0
head,head.n.04,head.n.01,0
of,O,O,1
was,be.v.02,O,0
's,O,O,1
most,most.r.01,most.r.01,1
famous,famous.a.01,famous.a.01,1
piece~of~music,piece_of_music.n.01,O,0
continent,continent.n.01,continent.n.01,1
is,be.v.03,O,0
world,world.n.04,world.n.04,1
's,O,O,1
largest,large.a.01,large.a.01,1
desert,desert.n.01,desert.n.01,1
on,O,O,1
is,O,O,1
angry,angry.a.01,angry.a.01,1
with,O,O,1
Somebody,person.n.01,person.n.01,1
called,call.v.03,call.v.01,0
police,police.n.01,police.n.01,1
said,say.v.02,say.v.01,0
was,O,O,1
n't,O,O,1
hungry,hungry.a.01,hungry.a.01,1
told,tell.v.02,tell.v.02,1
something,entity.n.01,entity.n.01,1
'd,O,O,1
never,O,O,1
anyone,person.n.01,person.n.01,1
enjoyed,enjoy.v.01,enjoy.v.01,1
walked,walk.v.01,walk.v.01,1
through,O,O,1
revolving~door,revolving_door.n.02,O,0
into,O,O,1
hotel,hotel.n.01,hotel.n.01,1
lobby,lobby.n.01,anteroom.n.01,1
In~other~words,O,O,1
's,O,O,1
lazy,lazy.a.02,lazy.a.02,1
Everybody,person.n.01,person.n.01,1
lies,lie.v.05,lie.v.01,0
There,O,O,1
are,be.v.03,O,0
thirty,O,O,1
names,name.n.01,name.n.01,1
on,O,O,1
list,list.n.01,list.n.01,1
president,president.n.01,president.n.01,1
was,O,O,1
farmer,farmer.n.01,farmer.n.01,1
when,O,O,1
young,young.a.01,young.a.01,1
is,O,O,1
also,O,O,1
called,call.v.01,call.v.01,1
table~tennis,O,O,1
did,O,O,1
n't,O,O,1
bat,bat.v.02,bat.n.05,0
eyelid,eyelid.n.01,eyelid.n.01,1
handed,hand.v.01,hand.v.01,1
salesclerk,salesclerk.n.01,salesclerk.n.01,1
money,money.n.01,money.n.01,1
was,be.v.02,O,0
's,O,O,1
wife,wife.n.01,wife.n.01,1
cousin,cousin.n.01,cousin.n.01,1
is,be.v.01,O,0
junkie,junkie.n.01,drug_addict.n.01,1
saw,see.v.01,see.v.01,1
in,O,O,1
mirror,mirror.n.01,mirror.n.01,1
speakest,speak.v.01,O,0
'm,O,O,1
relaxed,relaxed.a.01,relaxed.a.01,1
Be,O,be.v.03,0
kind,kind.a.01,entity.n.01,0
to,O,O,1
old,old.a.01,old.a.01,1
people,person.n.01,person.n.01,1
caught,catch.v.04,catch.v.08,0
ball,ball.n.01,ball.n.01,1
also,O,O,1
bought,buy.v.01,buy.v.01,1
dozen,O,O,1
eggs,egg.n.02,egg.n.02,1
bit,bite.v.01,O,0
lip,lip.n.01,lip.n.01,1
left,leave.v.01,leave.v.01,1
for,O,O,1
yesterday,O,O,1
'll,O,O,1
be,O,O,1
back,back.r.01,back.n.01,0
at,O,O,1
is,O,O,1
kind,kind.a.01,entity.n.01,0
to,O,O,1
did,O,O,1
n't,O,O,1
matter,matter.v.01,matter.v.01,1
to,O,O,1
animal,animal.n.01,animal.n.01,1
is,O,O,1
bigger,big.a.01,big.a.01,1
than,O,O,1
one,animal.n.01,person.n.01,0
Is,be.v.02,O,0
n't,O,O,1
theirs,person.n.01,person.n.01,1
instantly,instantly.r.01,instantly.r.01,1
fell,fall.v.03,fall.v.03,1
in~love,in_love.a.01,in_love.a.01,1
with,O,O,1
party,party.n.04,party.n.04,1
took,take_place.v.01,take.v.02,0
place,O,O,1
in,O,O,1
big,big.a.01,big.a.01,1
room,room.n.01,room.n.01,1
is,O,O,1
taller,tall.a.01,tall.a.01,1
than,O,O,1
will,O,O,1
be,be.v.01,O,0
masterpiece,masterpiece.n.01,masterpiece.n.01,1
fined,fine.v.01,fine.v.01,1
yen,yen.n.02,yen.n.02,1
for,O,O,1
illegal,illegal.a.01,illegal.a.01,1
parking,park.v.01,parking.n.01,0
transaction,transaction.n.01,transaction.n.01,1
was,O,O,1
carried,carry_out.v.01,carry_out.v.01,1
out,O,O,1
in,O,O,1
yen,yen.n.02,yen.n.02,1
rather,O,rather.r.04,0
than,O,O,1
US~dollars,united_states_dollar.n.01,O,0
There,O,O,1
's,be.v.03,O,0
ton,ton.n.01,short_ton.n.01,1
of,O,O,1
dust,dust.n.01,dust.n.01,1
on,O,O,1
top,top.n.01,top.n.02,0
fan~blades,fan_blade.n.01,O,0
took,take.v.02,take.v.02,1
six,O,O,1
years,year.n.01,year.n.01,1
to,O,O,1
conquer,conquer.v.02,suppress.v.01,0
drink,drink.v.01,drink.v.01,1
lot,O,O,1
of,O,O,1
lemonade,lemonade.n.01,lemonade.n.01,1
lied,lie.v.05,lie.v.05,1
to,O,O,1
again,O,O,1
will,O,O,1
be,O,O,1
absent,absent.a.01,absent.a.01,1
today,O,O,1
because,O,O,1
has,have.v.16,O,0
cold,cold.n.01,cold.n.01,1
already,O,O,1
told,tell.v.02,tell.v.02,1
hundred,O,O,1
times,time.n.01,time.n.01,1
am,O,O,1
whistling,whistle.v.01,whistle.v.03,0
in,O,O,1
house,house.n.01,house.n.01,1
is,O,O,1
years,year.n.01,year.n.01,1
old,old.a.01,old.a.01,1
've,O,O,1
got,get.v.01,O,0
plenty,O,O,1
of,O,O,1
money,money.n.01,money.n.01,1
freed,free.v.01,free.v.01,1
hostages,hostage.n.01,hostage.n.01,1
tried,try.v.01,try.v.01,1
to,O,O,1
squeeze,squeeze.v.01,squeeze.v.01,1
juice,juice.n.01,juice.n.01,1
from,O,O,1
orange,orange.n.01,orange.n.01,1
whispered,whisper.v.01,whisper.v.01,1
something,entity.n.01,entity.n.01,1
in,O,O,1
ear,ear.n.01,ear.n.01,1
's,O,O,1
not,O,O,1
breaking,break.v.06,break.v.06,1
law,law.n.01,law.n.01,1
bought,buy.v.01,buy.v.01,1
three,O,O,1
kilograms,O,kilogram.n.01,0
of,O,O,1
apples,apple.n.01,apple.n.01,1
comes,come.v.08,come.v.08,1
from,O,O,1
state,state.n.01,state.n.01,1
of,O,O,1
'm,O,O,1
still,O,O,1
crying,cry.v.02,cry.v.02,1
'm,O,O,1
calm,calm.a.01,calm.a.01,1
now,O,O,1
Millions,O,O,1
of,O,O,1
people,person.n.01,person.n.01,1
in,O,O,1
United~States,country.n.02,country.n.02,1
are,O,O,1
unemployed,unemployed.a.01,unemployed.a.01,1
Let,O,O,1
sing,sing.v.01,sing.v.01,1
patriotic,patriotic.a.01,patriotic.a.01,1
air,air.n.07,air.n.01,0
mother,mother.n.01,mother.n.01,1
bought,buy.v.01,buy.v.01,1
two,O,O,1
bottles,bottle.n.02,bottle.n.02,1
of,O,O,1
orange~juice,orange_juice.n.01,orange_juice.n.01,1
was,O,O,1
chewing,chew.v.01,chew.v.01,1
on,O,O,1
